,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
189,69.71,69.242,67.64,72.572,73.634,70.124,69.71,74.048,70.52,69.69200000000001,73.49000000000001,70.34,71.94200000000001,71.15,69.08,77.108,73.706,76.766,72.734,71.042,68.95400000000001,72.572,71.384,74.12,73.238,77.882,71.708,71.492,73.418,
190,69.314,69.17,67.298,72.734,73.004,70.25,70.268,73.85,70.178,69.314,73.868,70.682,72.482,71.6,69.29599999999999,76.78399999999999,74.102,76.55,73.148,70.916,68.882,73.31,71.438,74.318,73.508,78.458,71.582,71.528,73.31,
191,69.08,69.368,67.73,72.536,72.35600000000001,69.94399999999999,71.69,72.662,69.62,69.206,74.336,70.952,72.86,71.312,69.656,76.118,74.89399999999999,76.19,73.112,71.222,69.242,73.382,71.618,74.39,74.53399999999999,79.214,71.618,71.654,73.346,
192,69.872,69.332,69.746,72.824,72.5,69.8,69.674,71.708,69.116,69.782,74.768,71.276,72.374,71.186,69.908,76.082,75.218,76.064,72.824,71.672,70.142,73.418,71.906,74.372,74.57,79.304,71.582,71.816,73.292,
193,71.54599999999999,68.9,70.80799999999999,73.112,72.446,70.03399999999999,69.188,71.636,68.81,70.538,75.524,72.05,71.834,71.42,69.94399999999999,76.244,75.164,76.172,72.95,72.19399999999999,70.484,74.03,72.338,74.57,74.066,78.224,71.582,72.032,73.02199999999999,
194,73.13,70.16,71.852,73.58,72.28399999999999,70.10600000000001,69.098,72.032,68.972,71.54599999999999,76.766,72.71600000000001,71.618,71.636,69.836,76.496,74.96600000000001,76.604,73.706,72.374,70.77199999999999,74.876,72.662,75.326,74.102,76.874,71.798,72.30199999999999,72.788,
195,73.868,70.77199999999999,72.842,74.804,73.49000000000001,71.492,69.404,73.094,69.53,72.28399999999999,77.468,73.346,71.348,71.582,69.71,76.80199999999999,74.96600000000001,76.82,74.84,72.28399999999999,70.61,75.05600000000001,72.896,76.00999999999999,74.39,76.028,71.924,72.626,72.968,
196,75.2,71.492,73.094,75.56,74.696,72.374,70.664,73.94,69.62,72.032,77.792,74.174,71.024,71.582,69.908,76.85600000000001,75.47,76.82,76.352,71.924,70.10600000000001,74.66,73.02199999999999,76.78399999999999,74.696,75.866,71.97800000000001,72.824,73.094,
197,74.912,71.492,73.004,75.614,74.66,71.78,72.68,74.03,69.44,71.258,77.81,74.89399999999999,71.132,71.96,70.124,76.712,75.992,77.19800000000001,77.828,71.618,69.98,74.22800000000001,73.184,76.91,75.05600000000001,75.992,71.834,73.238,72.986,
198,74.55199999999999,71.006,74.066,75.506,75.236,71.888,72.32,75.05600000000001,69.566,70.754,77.774,75.452,71.096,72.554,70.088,76.80199999999999,76.604,77.612,78.764,71.6,70.52,74.12,73.45400000000001,76.44200000000001,75.488,76.118,71.672,73.58,73.202,
199,73.292,71.15,73.418,75.074,75.632,72.05,72.086,75.542,70.03399999999999,70.934,77.702,75.416,71.006,73.328,69.854,76.69399999999999,77.126,77.738,79.124,71.69,71.294,74.22800000000001,74.066,76.04599999999999,75.83,76.154,71.726,73.904,73.562,
200,73.094,71.312,73.148,75.182,76.082,72.05,72.64399999999999,75.92,70.304,71.294,77.54,75.218,70.862,73.85,69.782,76.568,77.738,77.55799999999999,79.016,72.30199999999999,71.924,74.462,74.822,75.812,76.136,76.352,72.014,74.21,73.94,
201,73.904,71.50999999999999,73.418,75.02,76.04599999999999,72.35600000000001,73.868,75.56,70.322,71.528,77.594,75.326,70.7,74.012,69.89,76.47800000000001,78.476,77.018,78.332,72.932,72.266,74.60600000000001,75.11,75.758,76.424,76.586,72.338,74.498,74.066,
202,74.336,70.61,73.562,75.434,76.46,71.618,73.31,75.596,70.214,71.762,78.044,75.344,70.934,74.246,70.016,76.46,79.03399999999999,76.136,77.18,73.652,72.428,74.822,75.11,75.74000000000001,76.136,76.532,72.626,74.678,73.868,
203,73.922,70.322,72.842,74.984,76.928,72.392,74.22800000000001,75.29,70.16,71.996,78.476,75.254,71.348,74.462,70.16,76.532,79.232,76.028,76.44200000000001,74.19200000000001,72.482,75.092,75.05600000000001,75.70400000000001,75.416,76.514,73.004,74.912,73.886,
204,74.264,71.294,72.32,74.462,77.14399999999999,71.402,75.524,75.074,70.214,72.28399999999999,78.512,75.326,71.744,74.678,70.322,76.748,79.178,76.46,75.83,73.79599999999999,72.69800000000001,75.74000000000001,75.038,75.578,74.822,76.604,73.45400000000001,75.038,74.156,
205,74.498,71.834,72.158,74.048,77.972,71.438,74.786,74.93,70.39399999999999,72.32,78.278,75.596,72.122,74.336,70.502,76.78399999999999,78.962,76.838,75.29,72.5,73.04,76.316,74.786,75.542,74.498,76.73,73.742,75.002,74.372,
206,74.876,71.762,72.176,73.75999999999999,77.036,71.744,74.336,74.93,70.718,72.068,78.062,75.686,72.572,74.03,70.592,76.622,78.764,76.676,74.984,72.05,73.544,76.568,74.372,75.65,74.53399999999999,76.964,74.03,75.038,74.642,
207,75.614,71.618,72.662,73.562,76.622,72.536,74.048,74.44399999999999,70.97,71.97800000000001,77.738,75.776,72.86,74.156,70.682,76.64,78.638,76.55,74.84,72.14,74.3,76.78399999999999,74.336,75.488,74.84,77.21600000000001,74.408,75.074,74.93,
208,76.586,71.474,72.914,74.084,76.982,71.6,73.526,74.22800000000001,70.862,71.78,77.162,76.028,73.202,74.156,70.898,77.072,78.422,76.73,74.516,72.19399999999999,75.164,76.91,74.57,75.092,75.164,77.414,74.498,75.146,74.94800000000001,
209,76.334,71.996,73.076,73.904,77.54,71.834,72.896,75.092,70.88,71.384,76.838,76.316,73.436,74.084,71.312,77.234,78.476,76.73,73.724,71.888,75.74000000000001,77.018,74.336,74.858,75.344,77.52199999999999,74.498,75.254,74.984,
210,75.992,72.824,72.662,74.156,77.63,72.014,72.68,75.884,71.15,70.88,76.838,76.622,73.706,74.48,71.654,77.018,78.422,76.514,72.77,71.456,75.74000000000001,77.19800000000001,73.904,74.912,75.488,77.324,74.462,75.218,74.96600000000001,
211,76.388,72.572,72.69800000000001,74.066,78.206,72.23,72.338,75.164,71.258,70.952,77.162,77.252,74.21,74.786,72.05,76.982,78.512,76.496,72.35600000000001,71.276,75.326,77.45,73.904,75.128,75.686,77.126,74.264,75.27199999999999,74.804,
212,76.946,71.744,72.68,73.742,79.124,72.428,73.076,76.69399999999999,71.474,71.762,77.702,78.098,75.002,74.94800000000001,72.30199999999999,76.982,78.8,76.964,72.41,71.24000000000001,75.146,77.648,74.318,75.398,75.758,77.0,74.084,75.434,74.588,
213,77.684,71.6,73.02199999999999,74.066,78.818,72.59,73.076,77.9,71.744,72.266,78.188,78.69200000000001,76.028,75.02,72.28399999999999,77.09,78.746,77.252,72.19399999999999,71.402,75.02,77.792,74.876,75.722,75.776,76.928,73.994,75.506,74.462,
214,77.792,72.28399999999999,72.968,73.886,78.314,72.71600000000001,73.202,77.55799999999999,72.104,72.80600000000001,78.458,78.818,76.64,75.416,72.266,77.30600000000001,78.494,77.432,72.086,71.888,74.858,78.026,75.2,75.992,75.884,76.658,73.958,75.47,74.588,
215,77.666,73.04,72.95,74.642,78.026,72.80600000000001,74.066,76.874,72.482,73.166,78.764,78.35,76.658,75.47,72.248,77.36,78.458,77.972,71.996,72.338,74.53399999999999,78.35,75.164,76.1,76.1,76.1,74.102,75.614,74.94800000000001,
216,77.594,73.202,73.148,74.768,78.026,72.878,75.722,77.486,72.968,73.13,78.836,77.756,76.424,75.398,72.446,77.342,78.494,78.72800000000001,71.816,72.554,74.156,78.638,74.48,76.352,76.406,75.776,74.462,76.172,75.146,
217,77.342,74.03,73.094,74.912,77.55799999999999,72.752,75.938,77.036,73.598,72.536,78.476,77.792,76.208,75.362,72.824,77.342,78.638,78.656,71.564,72.482,74.012,78.962,73.382,76.766,76.69399999999999,75.542,74.876,76.80199999999999,75.074,
218,77.108,73.328,72.626,75.038,76.514,72.554,76.47800000000001,75.794,74.12,71.726,78.062,77.81,76.1,75.29,72.896,77.45,78.764,78.008,71.672,72.32,73.976,79.016,72.878,77.018,76.748,75.344,75.182,77.14399999999999,74.75,
219,77.126,74.66,72.35600000000001,75.164,76.00999999999999,72.824,76.964,75.362,74.624,71.168,77.95400000000001,77.612,76.172,75.29,73.076,77.126,78.638,77.666,71.798,72.212,73.976,78.72800000000001,72.734,76.91,76.47800000000001,75.30799999999999,75.506,77.342,74.3,
220,77.288,75.794,72.77,75.452,75.326,73.05799999999999,77.288,75.2,74.84,70.88,78.044,77.378,76.352,75.146,73.436,77.036,78.476,77.468,71.97800000000001,72.266,73.904,78.548,72.59,76.604,76.154,75.344,75.83,77.234,73.994,
221,77.45,75.488,72.896,75.596,75.11,72.878,77.432,75.05600000000001,75.128,70.97,78.152,77.324,76.316,74.732,73.742,77.054,78.008,77.324,72.212,72.35600000000001,73.79599999999999,78.44,72.64399999999999,76.496,75.812,75.596,76.46,77.0,73.904,
222,77.52199999999999,75.182,73.094,75.632,74.354,72.86,77.09,74.84,75.56,71.096,78.17,77.054,76.1,74.372,74.03,77.378,77.396,77.18,72.30199999999999,72.35600000000001,73.688,78.458,72.896,76.78399999999999,75.596,75.866,76.514,76.964,73.994,
223,77.414,74.624,72.896,75.65,73.922,73.256,77.054,75.65,75.668,71.042,78.098,76.44200000000001,76.118,73.868,74.19200000000001,77.738,76.982,76.658,72.41,72.176,73.526,78.98,73.004,77.126,75.488,76.226,76.298,76.64,74.066,
224,77.378,74.984,72.752,75.05600000000001,74.372,73.832,76.496,76.04599999999999,75.632,70.916,78.026,75.974,76.082,73.292,74.354,77.756,76.766,75.884,72.30199999999999,71.834,73.382,79.304,72.932,77.21600000000001,75.506,76.316,76.226,76.262,74.138,
225,77.63,74.624,72.71600000000001,74.714,74.102,73.67,75.866,76.568,76.00999999999999,70.718,77.95400000000001,75.686,75.722,73.094,75.128,77.648,76.838,75.362,71.78,71.528,73.45400000000001,79.43,73.094,77.126,75.452,76.19,76.118,76.082,74.19200000000001,
226,78.494,74.372,72.788,75.2,73.544,73.328,75.83,76.424,76.64,70.538,77.738,75.542,75.38,73.112,76.028,77.52199999999999,76.496,75.11,71.384,71.096,73.922,79.322,73.634,77.09,75.27199999999999,76.208,75.938,75.92,74.102,
227,79.10600000000001,74.408,72.842,75.362,73.02199999999999,73.742,75.092,75.974,76.658,70.322,77.486,75.146,75.2,73.112,76.47800000000001,77.486,75.866,74.714,71.24000000000001,70.682,74.44399999999999,78.926,73.778,76.964,75.164,76.172,75.848,75.668,73.94,
228,79.61,74.048,72.788,75.236,73.364,73.652,75.038,75.686,76.1,70.322,77.504,74.96600000000001,75.038,73.076,76.676,77.234,75.74000000000001,74.678,71.456,70.538,74.804,78.512,73.94,76.658,75.092,75.974,76.028,75.56,73.94,
229,79.34,73.832,72.32,75.398,74.084,73.382,74.318,75.812,75.596,70.538,77.594,75.074,74.462,73.112,76.766,76.82,75.70400000000001,74.768,71.744,70.574,75.128,78.134,73.976,76.226,75.164,75.578,76.47800000000001,75.56,73.688,
230,79.268,73.778,71.708,75.38,73.75999999999999,73.238,73.922,75.65,75.27199999999999,70.682,77.378,75.002,74.12,73.148,76.47800000000001,76.37,75.83,74.642,72.35600000000001,70.682,75.146,77.918,73.85,75.902,75.362,75.326,76.874,75.632,73.112,
231,79.16,74.03,70.88,74.75,73.562,72.878,73.418,75.254,75.398,70.718,76.874,74.732,74.012,73.05799999999999,76.226,76.28,76.334,74.66,72.86,70.88,75.146,77.9,73.778,75.614,75.542,75.30799999999999,77.018,75.812,72.77,
232,79.34,74.66,70.55600000000001,74.19200000000001,73.4,72.608,72.86,75.27199999999999,75.74000000000001,70.46600000000001,76.712,74.44399999999999,73.85,72.734,75.794,76.316,76.424,74.696,73.13,71.366,74.57,78.098,73.94,75.488,75.668,75.27199999999999,77.30600000000001,75.938,72.842,
233,78.854,74.75,70.124,74.732,73.13,72.14,72.428,75.128,75.992,70.03399999999999,76.604,74.318,73.292,72.35600000000001,75.146,76.04599999999999,75.848,74.732,73.508,71.834,73.904,78.25999999999999,74.19200000000001,75.236,75.686,75.344,77.738,75.884,72.824,
234,77.972,74.912,69.764,75.02,73.02199999999999,71.798,72.392,75.542,75.956,69.746,76.208,74.48,73.04,72.392,74.60600000000001,75.596,75.254,74.912,73.508,72.28399999999999,73.832,77.936,73.976,74.858,75.326,75.578,78.008,75.758,72.626,
235,78.026,74.89399999999999,69.494,75.488,72.986,71.78,72.122,75.128,75.794,69.674,75.632,74.588,73.508,72.86,74.174,75.254,74.93,75.146,73.238,72.482,74.084,77.594,73.598,74.696,74.89399999999999,75.848,78.116,75.758,72.464,
236,77.72,75.236,69.188,74.89399999999999,73.004,71.888,71.96,74.66,75.578,69.69200000000001,75.29,74.53399999999999,73.652,73.508,73.958,75.02,74.48,75.218,73.238,72.59,73.85,77.19800000000001,73.256,74.53399999999999,74.426,76.082,78.152,75.812,72.338,
237,77.432,75.182,68.918,74.354,72.986,71.87,70.952,74.44399999999999,75.30799999999999,69.72800000000001,75.11,74.246,73.274,73.49000000000001,73.994,74.89399999999999,74.048,75.30799999999999,73.292,72.986,73.4,77.126,72.896,74.624,74.066,76.298,78.278,75.92,72.19399999999999,
238,77.234,75.974,68.972,74.246,72.914,72.428,71.96,74.22800000000001,75.29,70.196,75.05600000000001,73.904,73.112,72.80600000000001,73.706,74.714,73.832,75.434,73.45400000000001,73.256,72.80600000000001,77.414,72.68,74.93,73.724,76.244,78.44,75.866,72.176,
239,77.018,75.398,69.188,74.858,73.166,73.778,73.202,74.21,75.05600000000001,70.826,74.696,73.544,73.49000000000001,72.428,72.842,74.678,73.706,75.236,73.778,73.076,72.086,77.81,72.59,75.47,73.112,75.92,78.548,75.776,72.05,
240,76.28,74.786,69.35,75.2,73.904,73.364,73.45400000000001,73.778,74.822,71.096,74.53399999999999,72.86,74.084,72.41,71.96,75.038,73.742,74.876,74.282,72.788,71.996,77.936,72.446,75.578,72.662,75.776,78.548,75.776,72.068,
241,76.064,74.60600000000001,69.29599999999999,75.218,72.986,72.932,73.418,74.12,74.55199999999999,71.20400000000001,74.462,72.122,74.588,72.428,71.258,75.65,73.724,74.60600000000001,74.822,72.77,72.68,77.9,72.28399999999999,75.542,72.464,75.758,78.458,75.758,72.14,
242,75.902,75.2,69.29599999999999,74.984,72.104,72.554,73.02199999999999,73.94,74.246,71.348,73.904,71.708,74.174,72.32,70.77199999999999,76.28,73.688,74.66,75.164,72.86,73.184,77.882,72.212,75.344,72.266,75.56,78.044,75.488,71.888,
243,76.298,75.164,69.458,74.624,71.294,72.086,73.13,73.94,73.886,71.384,73.22,71.312,73.4,72.35600000000001,70.55600000000001,76.82,74.03,74.624,74.876,72.914,73.544,77.72,71.924,75.218,72.122,75.30799999999999,77.468,75.29,71.564,
244,75.92,75.344,69.584,74.372,71.078,72.788,72.482,73.526,73.238,71.54599999999999,72.878,70.322,73.094,72.896,70.61,76.91,74.696,74.624,74.354,72.968,74.246,77.162,71.222,75.65,71.94200000000001,75.2,76.78399999999999,75.182,71.6,
245,75.182,75.146,69.458,74.282,71.582,75.038,72.374,73.382,72.536,71.888,72.86,68.612,73.05799999999999,73.292,70.718,76.80199999999999,75.686,74.642,73.994,73.256,74.84,76.424,70.268,76.28,71.654,75.074,76.37,75.092,71.852,
246,74.822,74.75,69.098,74.174,71.708,75.038,72.212,73.418,72.248,72.05,72.824,67.82,73.148,73.436,70.97,76.136,76.55,74.696,73.45400000000001,73.562,75.362,75.848,69.494,76.748,71.492,74.822,76.00999999999999,74.96600000000001,72.35600000000001,
247,74.354,75.326,68.95400000000001,73.346,72.986,74.624,72.554,73.382,71.852,72.19399999999999,72.77,68.882,73.562,73.598,71.402,74.66,76.64,74.786,73.22,73.778,75.632,75.56,69.35,77.486,71.348,74.53399999999999,75.56,74.768,73.148,
248,74.624,75.29,68.972,72.986,73.094,74.462,72.212,73.4,71.42,72.69800000000001,72.59,69.656,74.426,73.49000000000001,71.69,73.112,75.848,74.66,73.02199999999999,73.958,75.848,75.542,69.188,78.152,71.312,74.264,75.002,74.44399999999999,73.868,
249,75.146,75.11,68.45,73.706,73.202,72.824,71.906,73.634,71.24000000000001,72.86,72.64399999999999,69.836,74.96600000000001,72.86,71.708,72.176,74.75,74.516,72.752,73.616,76.208,75.758,68.972,78.098,71.24000000000001,73.778,74.60600000000001,74.102,74.21,
250,74.858,74.66,67.748,73.544,73.166,71.42,72.068,74.48,71.186,72.5,72.842,69.8,74.93,72.30199999999999,71.618,71.366,73.45400000000001,74.678,72.69800000000001,73.418,76.424,76.262,68.774,77.396,71.15,73.256,74.39,73.976,73.886,
251,73.598,74.156,67.82,72.77,73.202,70.34,72.464,74.588,71.312,72.032,73.004,70.03399999999999,74.318,71.852,71.50999999999999,70.628,71.96,74.624,72.68,73.364,76.262,76.874,68.45,76.316,71.024,72.86,74.012,74.102,73.364,
252,72.482,73.58,67.47800000000001,71.762,73.076,70.736,72.176,74.768,71.474,71.348,73.076,70.16,73.526,71.492,71.402,69.746,70.97,74.174,72.95,73.184,75.47,76.928,68.252,74.93,70.88,72.32,73.544,74.282,72.77,
253,71.708,73.076,67.514,71.564,71.906,71.294,71.78,75.452,71.42,70.55600000000001,73.13,70.03399999999999,72.64399999999999,71.042,71.348,69.224,70.592,73.706,73.544,72.80600000000001,74.55199999999999,76.73,68.09,73.418,71.132,71.834,73.166,74.19200000000001,72.30199999999999,
254,71.636,72.986,67.532,70.39399999999999,71.384,71.618,71.6,74.714,71.33,70.232,73.274,69.69200000000001,71.672,70.682,71.276,69.008,70.34,73.382,73.472,72.176,73.778,76.334,68.072,72.14,71.654,71.402,72.878,73.75999999999999,72.086,
255,70.268,73.472,67.514,70.80799999999999,71.42,71.528,71.762,74.22800000000001,71.20400000000001,70.412,73.292,69.29599999999999,71.024,70.44800000000001,71.096,68.666,70.142,72.914,72.752,71.186,72.482,75.884,68.432,71.762,71.384,70.934,72.71600000000001,73.166,71.78,
256,70.178,73.328,67.676,70.826,71.402,71.636,70.79,72.68,70.862,70.736,73.04,68.918,70.754,70.412,70.934,68.55799999999999,69.962,72.64399999999999,71.798,70.088,71.222,75.668,68.846,71.996,70.80799999999999,70.682,72.69800000000001,72.68,71.366,
257,70.268,72.392,67.982,71.366,70.77199999999999,71.996,70.142,72.608,70.52,70.988,72.80600000000001,68.45,70.55600000000001,70.25,70.952,68.648,69.71,72.446,71.024,69.152,70.718,75.506,69.098,72.428,70.502,70.286,72.68,72.338,71.20400000000001,
258,70.538,71.384,68.288,71.24000000000001,70.39399999999999,71.54599999999999,69.89,72.59,70.88,70.88,72.572,68.108,70.03399999999999,69.962,70.88,68.792,69.116,72.032,70.39399999999999,68.738,70.628,75.164,69.386,72.824,70.43,69.746,72.59,72.068,71.168,
259,69.854,70.412,68.9,71.114,69.818,70.25,69.584,72.626,71.06,70.682,72.266,68.0,69.35,69.548,70.502,68.612,68.36,71.636,69.62,68.468,70.80799999999999,74.696,69.94399999999999,73.166,70.502,69.35,72.59,71.996,71.096,
260,69.116,69.458,68.666,71.312,69.134,68.936,69.476,72.014,71.042,70.358,71.834,67.892,69.062,69.368,70.05199999999999,68.036,67.676,71.384,69.278,68.21600000000001,70.988,74.39,70.592,73.274,70.484,69.152,72.788,72.176,71.042,
261,68.72,68.52199999999999,68.55799999999999,71.186,68.774,67.91,69.368,72.392,70.826,69.53,71.654,67.69399999999999,69.116,69.25999999999999,69.8,67.676,67.334,71.042,68.936,67.892,70.88,74.336,71.15,73.31,70.502,68.828,72.86,72.28399999999999,70.77199999999999,
262,68.594,67.748,68.756,71.50999999999999,68.774,67.208,69.008,72.086,70.358,68.882,71.636,67.388,69.29599999999999,69.152,69.72800000000001,67.622,67.352,70.538,68.702,67.69399999999999,70.412,74.336,71.834,73.05799999999999,70.592,68.432,72.734,72.212,70.55600000000001,
263,68.30600000000001,67.766,68.252,71.312,68.684,67.85600000000001,68.55799999999999,72.23,69.674,68.576,71.582,67.04599999999999,69.242,68.972,69.656,67.514,67.37,69.818,68.55799999999999,67.46,70.03399999999999,74.516,72.518,72.878,70.826,68.018,72.5,72.086,70.484,
264,67.64,66.524,67.946,71.096,67.964,67.78399999999999,67.568,72.23,69.25999999999999,68.504,71.69,66.92,69.116,68.774,69.584,67.47800000000001,67.298,69.35,68.126,67.316,69.854,74.53399999999999,72.914,72.896,71.20400000000001,67.622,71.834,71.834,70.44800000000001,
265,66.74000000000001,66.542,66.884,70.88,67.226,67.406,66.938,72.14,68.828,68.612,71.564,66.722,69.17,68.612,69.458,67.658,67.244,68.648,67.676,67.28,69.69200000000001,74.48,73.31,72.158,71.33,67.28,70.736,71.348,70.376,
266,65.96600000000001,66.254,66.434,70.934,67.838,67.1,66.722,71.726,68.14399999999999,68.918,71.15,66.236,69.25999999999999,68.54,69.25999999999999,67.91,67.244,67.44200000000001,67.28,66.218,69.746,74.516,73.904,71.096,70.77199999999999,66.992,69.548,70.736,70.268,
267,65.3,65.984,66.236,70.412,66.164,66.758,66.2,71.168,67.676,69.08,70.55600000000001,65.786,69.422,68.468,69.044,68.09,67.208,66.416,67.172,66.236,69.72800000000001,74.372,74.55199999999999,70.646,70.232,66.83,68.63,70.142,70.07,
268,64.994,65.804,65.462,69.94399999999999,66.182,66.344,65.498,69.98,67.208,68.95400000000001,70.03399999999999,65.57,69.548,68.45,68.792,67.82,67.082,65.96600000000001,67.118,66.47,69.602,73.634,74.912,70.44800000000001,69.908,66.956,68.21600000000001,69.08,69.854,
269,64.706,65.516,65.246,70.124,65.624,66.038,64.778,69.638,66.70400000000001,68.54,69.656,65.55199999999999,69.35,68.648,68.396,67.226,66.92,65.53399999999999,67.00999999999999,66.794,69.314,72.986,75.27199999999999,69.908,69.62,67.262,67.946,67.928,69.53,
270,64.904,65.246,65.22800000000001,69.854,67.226,65.984,63.932,69.224,66.11,68.234,69.584,65.39,69.098,68.55799999999999,67.928,66.434,66.776,65.12,66.938,67.1,68.864,72.32,74.89399999999999,69.35,69.512,67.47800000000001,67.712,66.866,69.206,
271,64.31,64.922,64.976,69.29599999999999,67.676,64.436,63.248000000000005,69.44,65.22800000000001,68.018,69.494,64.922,68.9,67.982,67.352,65.44399999999999,66.344,64.706,66.974,67.37,68.396,71.654,73.436,69.098,69.548,67.46,67.514,65.96600000000001,68.864,
272,64.724,64.634,64.868,68.55799999999999,67.208,64.13,63.230000000000004,69.242,64.382,67.874,69.044,64.436,68.792,67.55,66.30799999999999,64.94,65.516,64.598,67.00999999999999,67.69399999999999,68.162,71.294,71.69,68.9,69.476,67.316,67.424,65.588,68.54,
273,65.012,64.364,64.526,68.21600000000001,66.02,63.428000000000004,63.122,69.35,63.662,67.604,68.486,63.95,68.81,67.208,65.048,64.652,64.652,64.49000000000001,67.064,67.424,67.568,70.77199999999999,70.196,68.612,69.512,66.974,67.316,65.336,68.594,
274,64.472,64.4,64.148,67.928,64.526,63.68,63.266000000000005,69.29599999999999,62.51,67.44200000000001,68.18,63.374,68.792,66.758,64.166,64.49000000000001,63.698,64.274,67.208,66.776,66.794,69.854,69.35,68.414,69.72800000000001,66.362,67.28,64.814,69.044,
275,64.652,65.048,64.04,67.244,64.004,64.49000000000001,63.158,69.35,61.483999999999995,67.172,68.234,63.086,68.81,66.002,63.5,64.166,62.995999999999995,64.094,67.424,66.434,65.642,68.882,68.846,68.09,69.278,65.678,67.316,64.274,69.638,
276,64.418,64.562,64.004,66.326,63.59,64.04,62.798,68.95400000000001,60.836,66.794,68.63,63.068,68.648,65.174,62.833999999999996,63.374,62.654,64.076,67.388,66.254,64.562,68.30600000000001,68.702,67.874,68.18,64.94,67.352,64.02199999999999,69.998,
277,63.878,63.878,63.896,65.426,63.14,63.733999999999995,62.33,68.486,60.278000000000006,66.47,68.918,62.888,68.864,64.544,62.204,62.582,62.654,64.112,67.154,65.624,63.751999999999995,68.072,68.702,67.658,67.226,64.292,67.44200000000001,63.86,70.16,
